-59.7996698296  -33.8  nan  nan  nan  nan  nan
-59.7996698296  -33.6  nan  nan  nan  nan  nan
-59.7996698296  -33.4  nan  nan  nan  nan  nan
-59.7996698296  -33.2  nan  nan  nan  nan  nan
-59.7996698296  -33.0  nan  nan  nan  nan  nan
-59.7996698296  -32.8  nan  nan  nan  nan  nan
-59.7996698296  -32.6  nan  nan  nan  nan  nan
-59.7996698296  -32.4  nan  nan  nan  nan  nan
-59.7996698296  -32.2  nan  nan  nan  nan  nan
-59.7996698296  -32.0  nan  nan  nan  nan  nan
-59.7996698296  -31.8  nan  nan  nan  nan  nan
-59.7996698296  -31.6  nan  nan  nan  nan  nan
-59.7996698296  -31.4  nan  nan  nan  nan  nan
-59.7996698296  -31.2  nan  nan  nan  nan  nan
-59.7996698296  -31.0  nan  nan  nan  nan  nan
-59.7996698296  -30.8  nan  nan  nan  nan  nan
-59.7996698296  -30.6  nan  nan  nan  nan  nan
-59.7996698296  -30.4  nan  nan  nan  nan  nan
-59.7996698296  -30.2  nan  nan  nan  nan  nan
-59.7996698296  -30.0  nan  nan  nan  nan  nan
-59.7996698296  -29.8  nan  nan  nan  nan  nan
-59.7996698296  -29.6  nan  nan  nan  nan  nan
-59.7996698296  -29.4  nan  nan  nan  nan  nan
-59.7996698296  -29.2  nan  nan  nan  nan  nan
-59.7996698296  -29.0  nan  nan  nan  nan  nan
-59.7996698296  -28.8  nan  nan  nan  nan  nan
-59.7996698296  -28.6  nan  nan  nan  nan  nan
-59.7996698296  -28.4  nan  nan  nan  nan  nan
-59.7996698296  -28.2  nan  nan  nan  nan  nan
-59.7996698296  -28.0  nan  nan  nan  nan  nan
-59.7996698296  -27.8  nan  nan  nan  nan  nan
-59.7996698296  -27.6  nan  nan  nan  nan  nan
-59.7996698296  -27.4  nan  nan  nan  nan  nan
-59.7996698296  -27.2  nan  nan  nan  nan  nan
-59.7996698296  -27.0  nan  nan  nan  nan  nan
-59.7996698296  -26.8  nan  nan  nan  nan  nan
-59.7996698296  -26.6  nan  nan  nan  nan  nan
-59.7996698296  -26.4  nan  nan  nan  nan  nan
-59.7996698296  -26.2  nan  nan  nan  nan  nan
-59.7996698296  -26.0  nan  nan  nan  nan  nan
-59.7996698296  -25.8  nan  nan  nan  nan  nan
-59.7996698296  -25.6  nan  nan  nan  nan  nan
-59.7996698296  -25.4  nan  nan  nan  nan  nan
-59.7996698296  -25.2  nan  nan  nan  nan  nan
-59.7996698296  -25.0  nan  nan  nan  nan  nan
-59.7996698296  -24.8  nan  nan  nan  nan  nan
-59.7996698296  -24.6  nan  nan  nan  nan  nan
-59.7996698296  -24.4  nan  nan  nan  nan  nan
-59.7996698296  -24.2  nan  nan  nan  nan  nan
-59.7996698296  -24.0  nan  nan  nan  nan  nan
-59.7996698296  -23.8  nan  nan  nan  nan  nan
-59.7996698296  -23.6  nan  nan  nan  nan  nan
-59.7996698296  -23.4  nan  nan  nan  nan  nan
-59.7996698296  -23.2  nan  nan  nan  nan  nan
-59.7996698296  -23.0  nan  nan  nan  nan  nan
-59.7996698296  -22.8  nan  nan  nan  nan  nan
-59.7996698296  -22.6  nan  nan  nan  nan  nan
-59.7996698296  -22.4  nan  nan  nan  nan  nan
-59.7996698296  -22.2  nan  nan  nan  nan  nan
-59.7996698296  -22.0  nan  nan  nan  nan  nan
-59.7996698296  -21.8  nan  nan  nan  nan  nan
-59.7996698296  -21.6  nan  nan  nan  nan  nan
-59.7996698296  -21.4  nan  nan  nan  nan  nan
-59.7996698296  -21.2  nan  nan  nan  nan  nan
-59.7996698296  -21.0  nan  nan  nan  nan  nan
-59.7996698296  -20.8  nan  nan  nan  nan  nan
-59.7996698296  -20.6  nan  nan  nan  nan  nan
-59.7996698296  -20.4  nan  nan  nan  nan  nan
-59.7996698296  -20.2  nan  nan  nan  nan  nan
-59.7996698296  -20.0  nan  nan  nan  nan  nan
-59.7996698296  -19.8  nan  nan  nan  nan  nan
-59.7996698296  -19.6  nan  nan  nan  nan  nan
-59.7996698296  -19.4  nan  nan  nan  nan  nan
-59.7996698296  -19.2  nan  nan  nan  nan  nan
-59.7996698296  -19.0  nan  nan  nan  nan  nan
-59.7996698296  -18.8  nan  nan  nan  nan  nan
-59.7996698296  -18.6  nan  nan  nan  nan  nan
-59.7996698296  -18.4  nan  nan  nan  nan  nan
-59.7996698296  -18.2  nan  nan  nan  nan  nan
-59.7996698296  -18.0  nan  nan  nan  nan  nan
-59.7996698296  -17.8  nan  nan  nan  nan  nan
-59.7996698296  -17.6  nan  nan  nan  nan  nan
-59.7996698296  -17.4  nan  nan  nan  nan  nan
-59.7996698296  -17.2  nan  nan  nan  nan  nan
-59.7996698296  -17.0  nan  nan  nan  nan  nan
-59.7996698296  -16.8  nan  nan  nan  nan  nan
-59.7996698296  -16.6  nan  nan  nan  nan  nan
-59.7996698296  -16.4  nan  nan  nan  nan  nan
-59.7996698296  -16.2  nan  nan  nan  nan  nan
-59.7996698296  -16.0  nan  nan  nan  nan  nan
-59.7996698296  -15.8  nan  nan  nan  nan  nan
-59.7996698296  -15.6  nan  nan  nan  nan  nan
-59.7996698296  -15.4  nan  nan  nan  nan  nan
-59.7996698296  -15.2  nan  nan  nan  nan  nan
-59.7996698296  -15.0  nan  nan  nan  nan  nan
-59.7996698296  -14.8  nan  nan  nan  nan  nan
-59.7996698296  -14.6  nan  nan  nan  nan  nan
-59.7996698296  -14.4  nan  nan  nan  nan  nan
-59.7996698296  -14.2  nan  nan  nan  nan  nan
-59.7996698296  -14.0  nan  nan  nan  nan  nan
